Days,Trends,Seasonal,Predicted_Prices
521,10.914325792456784,1.0040985788815102,10.95905901765567
522,10.915868761298062,1.004083834465775,10.960447362369328
523,10.917411730139342,1.0040690785930002,10.961835536501422
524,10.91895469898062,1.0040543112631861,10.963223539998916
525,10.9204976678219,1.0040395324763325,10.964611372808779
526,10.922040636663178,1.0040247422324393,10.965999034877974
527,10.923583605504458,1.0040099405315068,10.967386526153474
528,10.925126574345736,1.0039951273735348,10.968773846582238
529,10.926669543187016,1.003980302758523,10.970160996111233
530,10.928212512028294,1.0039654666864724,10.971547974687432
531,10.929755480869574,1.0039506191573817,10.972934782257795
532,10.931298449710852,1.003935760171252,10.974321418769293
533,10.932841418552131,1.0039208897280827,10.975707884168889
534,10.93438438739341,1.0039060078278736,10.977094178403547
535,10.93592735623469,1.0038911144706255,10.978480301420243
536,10.937470325075967,1.0038762096563378,10.979866253165936
537,10.939013293917247,1.0038612933850104,10.981252033587591
538,10.940556262758525,1.0038463656566439,10.982637642632179
539,10.942099231599805,1.0038314264712376,10.984023080246665
540,10.943642200441083,1.003816475828792,10.985408346378014
541,10.945185169282363,1.003801513729307,10.986793440973198
542,10.94672813812364,1.0037865401727826,10.988178363979175
543,10.94827110696492,1.0037715551592186,10.989563115342918
544,10.949814075806199,1.003756558688615,10.990947695011387
545,10.951357044647478,1.0037415507609722,10.992332102931558
546,10.952900013488756,1.0037265313762898,10.993716339050387
547,10.954166666666667,0.9918362471116856,10.86473955690259
548,10.955985951171314,1.0036964582358066,10.996484295671902
549,10.957528920012594,1.0036814044800058,10.997868016068521
550,10.959071888853874,1.0036663392671654,10.999251564451667
551,10.960614857695152,1.003651262597286,11.000634940768311
552,10.962157826536432,1.0036361744703666,11.002018144965412
553,10.96370079537771,1.0036210748864078,11.003401176989941
554,10.96524376421899,1.0036059638454098,11.004784036788868
555,10.966786733060268,1.0035908413473722,11.006166724309153
556,10.968329701901547,1.0035757073922953,11.007549239497768
557,10.969872670742825,1.0035605619801788,11.008931582301676
558,10.971415639584105,1.0035454051110226,11.010313752667841
559,10.972958608425383,1.0035302367848273,11.011695750543234
560,10.974501577266663,1.0035150570015925,11.013077575874823
561,10.976044546107941,1.003499865761318,11.014459228609567
562,10.97758751494922,1.0034846630640044,11.01584070869444
563,10.979130483790499,1.0034694489096512,11.017222016076405
564,10.980673452631779,1.0034542232982582,11.018603150702424
565,10.982216421473057,1.003438986229826,11.019984112519472
566,10.983759390314336,1.0034237377043544,11.021364901474513
567,10.985302359155614,1.0034084777218433,11.022745517514508
568,10.986845327996894,1.0033932062822928,11.024125960586433
569,10.988388296838172,1.0033779233857025,11.025506230637243
570,10.989931265679452,1.0033626290320732,11.026886327613914
571,10.99147423452073,1.003347323221404,11.028266251463405
572,10.99301720336201,1.0033320059536956,11.02964600213269
573,10.994560172203288,1.0033166772289477,11.03102557956873
574,10.996103141044568,1.0033013370471604,11.032404983718495
575,10.997646109885846,1.0032859854083336,11.033784214528946
576,10.999189078727126,1.0032706223124672,11.035163271947056
577,11.000732047568404,1.0032552477595615,11.036542155919788
578,11.008333333333333,0.9608426367456706,10.577276026175257
579,11.003817985250961,1.0032244642826316,11.039299403316981
580,11.005360954092241,1.0032090553586075,11.040677766635381
581,11.006903922933521,1.0031936349775437,11.042055956296265
582,11.008446891774799,1.0031782031394407,11.043433972246604
583,11.009989860616079,1.0031627598442983,11.044811814433366
584,11.011532829457357,1.0031473050921162,11.046189482803513
585,11.013075798298637,1.0031318388828945,11.047566977304012
586,11.014618767139915,1.0031163612166338,11.048944297881837
587,11.016161735981195,1.0031008720933334,11.050321444483947
588,11.017704704822473,1.0030853715129935,11.051698417057306
589,11.019247673663752,1.003069859475614,11.053075215548887
590,11.02079064250503,1.0030543359811952,11.054451839905653
591,11.02233361134631,1.0030388010297369,11.055828290074572
592,11.023876580187588,1.0030232546212392,11.05720456600261
593,11.025419549028868,1.003007696755702,11.058580667636736
594,11.026962517870146,1.0029921274331255,11.059956594923912
595,11.028505486711426,1.0029765466535094,11.061332347811108
596,11.030048455552704,1.0029609544168536,11.062707926245283
597,11.031591424393984,1.0029453507231587,11.064083330173414
598,11.033134393235262,1.002929735572424,11.065458559542458
599,11.034677362076541,1.0029141089646503,11.066833614299393
600,11.03622033091782,1.0028984708998365,11.068208494391168
601,11.0377632997591,1.002882821377984,11.069583199764772
602,11.039306268600377,1.0028671603990915,11.070957730367152
603,11.040849237441657,1.0028514879631596,11.072332086145282
604,11.042392206282935,1.0028358040701884,11.073706267046129
605,11.043935175124215,1.0028201087201776,11.075080273016658
606,11.045478143965493,1.0028044019131273,11.076454104003835
607,11.047021112806773,1.0027886836490374,11.077827759954628
608,11.033333333333333,0.9438265974070439,10.413553458057718
609,11.05010705048933,1.00275721274974,11.080574546534931
610,11.051650019330609,1.0027414601145317,11.081947677058366
611,11.053192988171888,1.0027256960222843,11.08332063233329
612,11.054735957013168,1.0027099204729972,11.084693412306656
613,11.056278925854446,1.0026941334666708,11.086066016925438
614,11.057821894695724,1.0026783350033048,11.087438446136598
615,11.059364863537004,1.0026625250828995,11.088810699887109
616,11.060907832378284,1.0026467037054545,11.09018277812393
617,11.062450801219562,1.0026308708709701,11.091554680794031
618,11.063993770060842,1.0026150265794462,11.092926407844379
619,11.06553673890212,1.0025991708308832,11.09429795922194
620,11.0670797077434,1.0025833036252805,11.095669334873682
621,11.068622676584678,1.0025674249626382,11.097040534746563
622,11.070165645425957,1.0025515348429566,11.098411558787562
623,11.071708614267235,1.0025356332662354,11.099782406943637
624,11.073251583108515,1.002519720232475,11.101153079161758
625,11.074794551949793,1.002503795741675,11.10252357538889
626,11.076337520791073,1.0024878597938351,11.103893895571996
627,11.077880489632351,1.0024719123889565,11.105264039658053
628,11.07942345847363,1.002455953527038,11.106634007594018
629,11.080966427314909,1.0024399832080801,11.108003799326857
630,11.082509396156189,1.0024240014320827,11.10937341480354
631,11.084052364997467,1.0024080081990459,11.110742853971034
632,11.085595333838747,1.0023920035089695,11.112112116776304
633,11.087138302680025,1.0023759873618538,11.113481203166318
634,11.088681271521304,1.0023599597576984,11.114850113088039
635,11.090224240362582,1.002343920696504,11.116218846488438
636,11.091767209203862,1.0023278701782699,11.117587403314479
637,11.09331017804514,1.0023118082029963,11.118955783513126
638,11.09485314688642,1.0022957347706831,11.12032398703135
639,11.066666666666666,0.9601481915201157,10.625639986155946
640,11.097939084568978,1.0022635535349387,11.123059863814388
641,11.099482053410256,1.0022474457315071,11.124427536973133
642,11.101025022251536,1.002231326471036,11.125795033239319
643,11.102567991092814,1.002215195753526,11.127162352559916
644,11.104110959934093,1.002199053578976,11.128529494881883
645,11.105653928775371,1.0021828999473865,11.129896460152189
646,11.107196897616651,1.0021667348587577,11.131263248317802
647,11.108739866457931,1.0021505583130896,11.132629859325693
648,11.11028283529921,1.0021343703103818,11.133996293122816
649,11.111825804140487,1.0021181708506346,11.135362549656147
650,11.113368772981767,1.002101959933848,11.136728628872653
651,11.114911741823047,1.002085737560022,11.138094530719297
652,11.116454710664325,1.0020695037291563,11.13946025514304
653,11.117997679505605,1.0020532584412514,11.140825802090863
654,11.119540648346883,1.002037001696307,11.142191171509719
655,11.121083617188162,1.002020733494323,11.143556363346582
656,11.12262658602944,1.0020044538352995,11.14492137754841
657,11.12416955487072,1.0019881627192366,11.146286214062181
658,11.125712523711998,1.0019718601461343,11.147650872834852
659,11.127255492553278,1.0019555461159924,11.149015353813395
660,11.128798461394556,1.001939220628811,11.150379656944772
661,11.130341430235836,1.0019228836845904,11.151743782175956
662,11.131884399077114,1.0019065352833303,11.15310772945391
663,11.133427367918394,1.0018901754250304,11.154471498725595
664,11.134970336759672,1.0018738041096913,11.155835089937982
665,11.136513305600952,1.0018574213373128,11.157198503038043
666,11.13805627444223,1.0018410271078948,11.158561737972736
667,11.13959924328351,1.001824621421437,11.159924794689028
668,11.141142212124787,1.0018082042779402,11.161287673133891
669,11.142685180966067,1.0017917756774037,11.162650373254289
670,11.0875,0.9510630709049372,10.544911798658491
671,11.145771118648625,1.0017588841052125,11.165375238309553
672,11.147314087489903,1.0017424211335575,11.166737403138349
673,11.148857056331183,1.0017259467048634,11.16809938943055
674,11.150400025172463,1.0017094608191295,11.169461197133115
675,11.15194299401374,1.0016929634763563,11.170822826193014
676,11.153485962855019,1.0016764546765435,11.17218427655721
677,11.155028931696298,1.0016599344196915,11.173545548172676
678,11.156571900537578,1.0016434027057999,11.174906640986373
679,11.158114869378856,1.0016268595348687,11.176267554945266
680,11.159657838220134,1.001610304906898,11.177628289996324
681,11.161200807061414,1.001593738821888,11.178988846086517
682,11.162743775902694,1.0015771612798388,11.180349223162809
683,11.164286744743972,1.0015605722807497,11.18170942117216
684,11.165829713585252,1.0015439718246213,11.183069440061546
685,11.16737268242653,1.0015273599114536,11.18442927977793
686,11.16891565126781,1.0015107365412461,11.185788940268276
687,11.170458620109088,1.0014941017139993,11.18714842147955
688,11.172001588950367,1.001477455429713,11.188507723358725
689,11.173544557791645,1.0014607976883874,11.18986684585276
690,11.175087526632925,1.0014441284900222,11.191225788908627
691,11.176630495474203,1.0014274478346177,11.19258455247329
692,11.178173464315483,1.0014107557221732,11.193943136493711
693,11.179716433156761,1.0013940521526896,11.195301540916862
694,11.181259401998041,1.0013773371261665,11.196659765689711
695,11.182802370839319,1.001360610642604,11.198017810759222
696,11.184345339680599,1.001343872702002,11.19937567607236
697,11.185888308521877,1.0013271233043606,11.200733361576091
698,11.187431277363157,1.0013103624496797,11.202090867217386
699,11.188974246204435,1.0012935901379596,11.203448192943208
700,11.104166666666666,0.9673134299593636,10.741209545173767
701,11.192060183886992,1.0012600111434002,11.206162304436296
702,11.193603152728272,1.0012432044605615,11.207519090097499
703,11.19514612156955,1.0012263863206834,11.208875695631095
704,11.19668909041083,1.0012095567237655,11.210232120984049
705,11.198232059252108,1.0011927156698084,11.211588366103328
706,11.199775028093388,1.0011758631588117,11.212944430935902
707,11.201317996934666,1.0011589991907759,11.214300315428737
708,11.202860965775946,1.0011421237657,11.215656019528792
709,11.204403934617226,1.0011252368835852,11.217011543183045
710,11.205946903458504,1.0011083385444306,11.21836688633845
711,11.207489872299782,1.0010914287482369,11.219722048941984
712,11.209032841141061,1.0010745074950034,11.221077030940606
713,11.210575809982341,1.0010575747847303,11.222431832281286
714,11.21211877882362,1.0010406306174182,11.223786452910993
715,11.213661747664899,1.0010236749930663,11.225140892776688
716,11.215204716506177,1.0010067079116751,11.22649515182534
717,11.216747685347457,1.0009897293732444,11.227849230003915
718,11.218290654188735,1.0009727393777743,11.229203127259382
719,11.219833623030015,1.0009557379252645,11.230556843538702
720,11.221376591871293,1.0009387250157153,11.231910378788845
721,11.222919560712572,1.0009217006491269,11.23326373295678
722,11.22446252955385,1.000904664825499,11.234616905989467
723,11.22600549839513,1.0008876175448314,11.23596989783388
724,11.227548467236408,1.0008705588071243,11.237322708436976
725,11.229091436077688,1.0008534886123779,11.23867533774573
726,11.230634404918966,1.000836406960592,11.240027785707104
727,11.232177373760246,1.0008193138517667,11.241380052268068
728,11.233720342601524,1.000802209285902,11.242732137375585
729,11.235263311442804,1.0007850932629976,11.244084040976622
730,11.236806280284082,1.0007679657830537,11.245435763018143
731,11.158333333333331,0.9744304539061805,10.873019814836463
732,11.23989221796664,1.000733676452048,11.24813866221052
733,11.24143518680792,1.000716514600986,11.249489839255306
734,11.242978155649197,1.0006993412928842,11.250840834528438
735,11.244521124490477,1.000682156527743,11.252191647976893
736,11.246064093331755,1.0006649603055626,11.253542279547634
737,11.247607062173035,1.0006477526263424,11.254892729187626
738,11.249150031014313,1.000630533490083,11.256242996843834
739,11.250692999855593,1.000613302896784,11.257593082463233
740,11.252235968696873,1.0005960608464457,11.25894298599278
741,11.25377893753815,1.000578807339068,11.260292707379447
742,11.255321906379429,1.0005615423746506,11.261642246570194
743,11.256864875220709,1.0005442659531938,11.262991603511994
744,11.258407844061988,1.0005269780746975,11.26434077815181
745,11.259950812903266,1.0005096787391619,11.26568977043661
746,11.261493781744546,1.0004923679465865,11.26703858031336
747,11.263036750585824,1.0004750456969722,11.26838720772903
748,11.264579719427104,1.0004577119903177,11.269735652630576
749,11.266122688268382,1.0004403668266244,11.271083914964976
750,11.267665657109662,1.0004230102058913,11.27243199467919
751,11.26920862595094,1.0004056421281187,11.273779891720183
752,11.27075159479222,1.0003882625933067,11.27512760603493
753,11.272294563633498,1.0003708716014554,11.27647513757039
754,11.273837532474777,1.0003534691525644,11.27782248627353
755,11.275380501316056,1.0003360552466343,11.279169652091321
756,11.276923470157335,1.0003186298836644,11.280516634970724
757,11.278466438998613,1.0003011930636552,11.281863434858707
758,11.280009407839893,1.0002837447866064,11.28321005170224
759,11.281552376681171,1.0002662850525181,11.284556485448281
760,11.283095345522451,1.0002488138613905,11.285902736043807
761,11.212499999999999,1.0336300292869542,11.589576703379972
762,11.286181283205009,1.0002138371080167,11.28859468757116
763,11.287724252046287,1.0001963315457707,11.289940388396925
764,11.289267220887567,1.000178814526485,11.29128590586003
765,11.290810189728845,1.00016128605016,11.292631239907454
766,11.292353158570124,1.0001437461167955,11.293976390486153
767,11.293896127411402,1.0001261947263917,11.295321357543099
768,11.295439096252682,1.0001086318789483,11.296666141025254
769,11.29698206509396,1.0000910575744655,11.298010740879588
770,11.29852503393524,1.0000734718129434,11.29935515705307
771,11.30006800277652,1.0000558745943815,11.300699389492658
772,11.301610971617798,1.00003826591878,11.302043438145322
773,11.303153940459076,1.0000206457861394,11.303387302958031
774,11.304696909300356,1.0000030141964593,11.304730983877754
775,11.306239878141636,0.9999853711497397,11.306074480851452
776,11.307782846982914,0.9999677166459807,11.307417793826092
777,11.309325815824192,0.9999500506851821,11.308760922748638
778,11.310868784665471,0.9999323732673441,11.310103867566065
779,11.312411753506751,0.9999146843924664,11.311446628225331
780,11.31395472234803,0.9998969840605494,11.312789204673404
781,11.315497691189309,0.9998792722715932,11.31413159685726
782,11.317040660030587,0.9998615490255973,11.315473804723851
783,11.318583628871867,0.9998438143225619,11.316815828220152
784,11.320126597713145,0.9998260681624871,11.318157667293127
785,11.321669566554425,0.9998083105453729,11.319499321889744
786,11.323212535395703,0.9997905414712192,11.320840791956966
787,11.324755504236983,0.999772760940026,11.322182077441765
788,11.32629847307826,0.9997549689517933,11.3235231782911
789,11.32784144191954,0.9997371655065213,11.324864094451947
790,11.329384410760818,0.9997193506042095,11.32620482587126
791,11.330927379602098,0.9997015242448585,11.327545372496017
792,11.254166666666668,1.0526394964704153,11.846580333194135
793,11.334013317284656,0.999665837155038,11.330225911149714
794,11.335556286125934,0.9996479764245685,11.331565903072587
795,11.337099254967214,0.9996301042370597,11.332905709988767
796,11.338642223808492,0.9996122205925113,11.334245331845217
797,11.340185192649772,0.9995943254909234,11.335584768588905
798,11.34172816149105,0.999576418932296,11.336924020166796
799,11.34327113033233,0.9995585009166295,11.338263086525863
800,11.344814099173608,0.9995405714439232,11.339601967613063
801,11.346357068014887,0.9995226305141773,11.340940663375369
802,11.347900036856165,0.9995046781273922,11.342279173759744
803,11.349443005697445,0.9994867142835677,11.343617498713158
804,11.350985974538723,0.9994687389827037,11.344955638182574
805,11.352528943380003,0.9994507522248,11.346293592114957
806,11.354071912221283,0.999432754009857,11.34763136045728
807,11.35561488106256,0.9994147443378745,11.348968943156502
808,11.357157849903839,0.9993967232088526,11.350306340159594
809,11.358700818745119,0.9993786906227912,11.351643551413522
810,11.360243787586398,0.9993606465796905,11.352980576865255
811,11.361786756427676,0.99934259107955,11.35431741646175
812,11.363329725268956,0.9993245241223703,11.355654070149985
813,11.364872694110234,0.999306445708151,11.356990537876916
814,11.366415662951514,0.9992883558368922,11.358326819589518
815,11.367958631792792,0.999270254508594,11.35966291523475
816,11.369501600634072,0.9992521417232564,11.360998824759587
817,11.37104456947535,0.9992340174808794,11.36233454811099
818,11.37258753831663,0.9992158817814627,11.363670085235926
819,11.374130507157908,0.9991977346250066,11.36500543608136
820,11.375673475999188,0.9991795760115112,11.366340600594262
821,11.377216444840466,0.9991614059409761,11.367675578721594
822,11.378759413681745,0.9991432244134018,11.369010370410328
823,11.312499999999998,1.0610269571001842,12.002867452195833
824,11.381845351364303,0.9991068269871345,11.371679394259855
825,11.383388320205581,0.9990886110884415,11.373013626314581
826,11.384931289046861,0.9990703837327093,11.374347671718576
827,11.386474257888139,0.9990521449199377,11.3756815304188
828,11.388017226729419,0.9990338946501265,11.377015202362223
829,11.389560195570697,0.9990156329232758,11.378348687495809
830,11.391103164411977,0.9989973597393856,11.379681985766526
831,11.392646133253255,0.998979075098456,11.381015097121336
832,11.394189102094535,0.9989607790004869,11.382348021507214
833,11.395732070935813,0.9989424714454784,11.38368075887112
834,11.397275039777092,0.9989241524334302,11.385013309160023
835,11.39881800861837,0.9989058219643429,11.386345672320887
836,11.40036097745965,0.9988874800382159,11.387677848300681
837,11.40190394630093,0.9988691266550496,11.389009837046373
838,11.403446915142208,0.9988507618148438,11.390341638504925
839,11.404989883983486,0.9988323855175985,11.391673252623304
840,11.406532852824766,0.9988139977633135,11.393004679348477
841,11.408075821666046,0.9987955985519893,11.394335918627416
842,11.409618790507324,0.9987771878836256,11.395666970407078
843,11.411161759348603,0.9987587657582224,11.396997834634437
844,11.412704728189881,0.99874033217578,11.398328511256457
845,11.414247697031161,0.9987218871362977,11.399659000220101
846,11.41579066587244,0.9987034306397762,11.40098930147234
847,11.417333634713719,0.9986849626862151,11.40231941496014
848,11.418876603554997,0.9986664832756146,11.403649340630464
849,11.420419572396277,0.9986479924079747,11.404979078430284
850,11.421962541237555,0.9986294900832952,11.406308628306558
851,11.379166666666666,1.0494581942510557,11.941959702081805
852,11.425048478920113,0.9985924510628179,11.408967164076355
853,11.426591447761393,0.99857391436702,11.41029614986381
854,11.42813441660267,0.998555366214183,11.411624947515588
855,11.42967738544395,0.9985368066043062,11.412953556978659
856,11.431220354285228,0.9985182355373899,11.414281978199984
857,11.432763323126508,0.9984996530134342,11.415610211126536
858,11.434306291967786,0.9984810590324391,11.416938255705277
859,11.435849260809066,0.9984624535944044,11.418266111883176
860,11.437392229650344,0.9984438366993305,11.4195937796072
861,11.438935198491624,0.9984252083472169,11.420921258824313
862,11.440478167332902,0.9984065685380639,11.42224854948148
863,11.442021136174182,0.9983879172718715,11.423575651525674
864,11.44356410501546,0.9983692545486396,11.424902564903855
865,11.44510707385674,0.9983505803683681,11.426229289562992
866,11.446650042698018,0.9983318947310573,11.42755582545005
867,11.448193011539297,0.998313197636707,11.428882172512
868,11.449735980380577,0.9982944890853171,11.430208330695802
869,11.451278949221855,0.998275769076888,11.431534299948424
870,11.452821918063133,0.9982570376114193,11.432860080216836
871,11.454364886904413,0.998238294688911,11.434185671448002
872,11.455907855745693,0.9982195403093634,11.435511073588891
873,11.45745082458697,0.9982007744727764,11.436836286586466
874,11.458993793428249,0.9981819971791498,11.438161310387692
875,11.460536762269529,0.9981632084284838,11.43948614493954
876,11.462079731110808,0.9981444082207783,11.440810790188976
877,11.463622699952086,0.9981255965560332,11.44213524608296
878,11.465165668793366,0.9981067734342489,11.44345951256847
879,11.466708637634644,0.9980879388554249,11.44478358959246
880,11.468251606475924,0.9980690928195616,11.446107477101906
881,11.469794575317202,0.9980502353266589,11.44743117504377
882,11.437499999999998,1.0537846953363927,12.05266245290999
883,11.47288051299976,0.998012485969735,11.450078002012619
884,11.47442348184104,0.9979935941057136,11.451401130933537
885,11.475966450682318,0.997974690784653,11.452724070074737
886,11.477509419523598,0.9979557760065529,11.454046819383192
887,11.479052388364876,0.9979368497714133,11.455369378805862
888,11.480595357206155,0.9979179120792342,11.456691748289716
889,11.482138326047433,0.9978989629300157,11.45801392778172
890,11.483681294888713,0.9978800023237577,11.459335917228842
891,11.485224263729991,0.9978610302604604,11.460657716578046
892,11.486767232571271,0.9978420467401234,11.461979325776301
893,11.488310201412549,0.997823051762747,11.463300744770569
894,11.489853170253829,0.9978040453283312,11.464621973507821
895,11.491396139095107,0.9977850274368758,11.46594301193502
896,11.492939107936387,0.9977659980883811,11.467263859999138
897,11.494482076777665,0.9977469572828469,11.468584517647134
898,11.496025045618945,0.9977279050202731,11.469904984825979
899,11.497568014460223,0.9977088413006601,11.471225261482639
900,11.499110983301502,0.9976897661240074,11.47254534756408
901,11.50065395214278,0.9976706794903154,11.473865243017269
902,11.50219692098406,0.9976515813995838,11.47518494778917
903,11.50373988982534,0.9976324718518126,11.476504461826751
904,11.505282858666618,0.9976133508470023,11.477823785076982
905,11.506825827507896,0.9975942183851523,11.479142917486822
906,11.508368796349176,0.9975750744662628,11.480461859003244
907,11.509911765190456,0.997555919090334,11.481780609573214
908,11.511454734031734,0.9975367522573657,11.483099169143694
909,11.512997702873013,0.997517573967358,11.484417537661654
910,11.514540671714292,0.9974983842203107,11.485735715074057
911,11.516083640555571,0.997479183016224,11.487053701327874
912,11.499999999999998,0.9918362471116856,11.406116841784383
913,11.51916957823813,0.997440746236932,11.489689100147604
914,11.520712547079407,0.997421510661727,11.491006512607456
915,11.522255515920687,0.9974022636294824,11.492323733696582
916,11.523798484761965,0.9973830051401984,11.493640763361954
917,11.525341453603245,0.9973637351938749,11.494957601550535
918,11.526884422444523,0.997344453790512,11.496274248209293
919,11.528427391285803,0.9973251609301095,11.497590703285196
920,11.52997036012708,0.9973058566126676,11.498906966725205
921,11.53151332896836,0.9972865408381861,11.500223038476292
922,11.533056297809638,0.9972672136066651,11.50153891848542
923,11.534599266650918,0.9972478749181052,11.502854606699563
924,11.536142235492196,0.9972285247725052,11.504170103065674
925,11.537685204333476,0.9972091631698661,11.505485407530731
926,11.539228173174754,0.9971897901101874,11.506800520041693
927,11.540771142016034,0.9971704055934691,11.508115440545533
928,11.542314110857312,0.9971510096197116,11.509430168989212
929,11.543857079698592,0.9971316021889145,11.5107447053197
930,11.54540004853987,0.997112183301078,11.51205904948396
931,11.54694301738115,0.9970927529562021,11.513373201428966
932,11.548485986222428,0.9970733111542864,11.514687161101671
933,11.550028955063707,0.9970538578953315,11.516000928449055
934,11.551571923904987,0.9970343931793372,11.517314503418078
935,11.553114892746265,0.9970149170063034,11.518627885955706
936,11.554657861587543,0.99699542937623,11.519941076008903
937,11.556200830428823,0.9969759302891171,11.521254073524643
938,11.557743799270103,0.996956419744965,11.52256687844989
939,11.559286768111381,0.9969368977437731,11.523879490731606
940,11.56082973695266,0.996917364285542,11.525191910316762
941,11.562372705793939,0.9968978193702713,11.52650413715232
942,11.563915674635219,0.9968782629979613,11.527816171185254
943,11.558333333333332,0.9608426367456706,11.105739476385375
944,11.567001612317776,0.9968391158822227,11.530439660631098
945,11.568544581159054,0.9968195251387942,11.53175111593794
946,11.570087550000334,0.9967999229383263,11.533062378230023
947,11.571630518841612,0.9967803092808187,11.534373447454303
948,11.573173487682892,0.9967606841662718,11.535684323557758
949,11.57471645652417,0.9967410475946856,11.536995006487349
950,11.57625942536545,0.9967213995660598,11.538305496190041
951,11.577802394206728,0.9967017400803944,11.539615792612802
952,11.579345363048008,0.9966820691376898,11.540925895702602
953,11.580888331889286,0.9966623867379455,11.5422358054064
954,11.582431300730565,0.996642692881162,11.54354552167117
955,11.583974269571844,0.9966229875673387,11.544855044443871
956,11.585517238413123,0.996603270796476,11.546164373671475
957,11.587060207254401,0.9965835425685741,11.547473509300948
958,11.588603176095681,0.9965638028836326,11.548782451279255
959,11.59014614493696,0.9965440517416515,11.55009119955336
960,11.591689113778239,0.9965242891426311,11.551399754070236
961,11.593232082619517,0.9965045150865712,11.552708114776841
962,11.594775051460797,0.9964847295734719,11.55401628162015
963,11.596318020302075,0.9964649326033328,11.55532425454712
964,11.597860989143355,0.9964451241761546,11.55663203350473
965,11.599403957984634,0.9964253042919368,11.557939618439935
966,11.600946926825912,0.9964054729506795,11.559247009299705
967,11.60248989566719,0.9963856301523828,11.560554206031007
968,11.60403286450847,0.9963657758970466,11.56186120858081
969,11.60557583334975,0.996345910184671,11.563168016896078
970,11.607118802191028,0.9963260330152559,11.564474630923776
971,11.608661771032306,0.9963061443888015,11.565781050610873
972,11.610204739873586,0.9962862443053075,11.567087275904335
973,11.633333333333331,0.9438265974070439,10.979849416501942
974,11.613290677556144,0.9962464097672009,11.569699143098212
975,11.614833646397424,0.9962264753125885,11.571004784892565
976,11.616376615238702,0.9962065294009366,11.572310232081145
977,11.617919584079981,0.9961865720322451,11.573615484610924
978,11.61946255292126,0.9961666032065144,11.574920542428865
979,11.62100552176254,0.9961466229237441,11.576225405481937
980,11.622548490603817,0.9961266311839345,11.577530073717103
981,11.624091459445097,0.9961066279870853,11.578834547081332
982,11.625634428286375,0.9960866133331966,11.580138825521589
983,11.627177397127655,0.9960665872222684,11.58144290898484
984,11.628720365968933,0.9960465496543007,11.582746797418054
985,11.630263334810213,0.9960265006292937,11.584050490768195
986,11.63180630365149,0.9960064401472474,11.585353988982233
987,11.63334927249277,0.9959863682081613,11.58665729200713
988,11.634892241334049,0.9959662848120359,11.587960399789853
989,11.636435210175328,0.9959461899588711,11.589263312277373
990,11.637978179016606,0.9959260836486665,11.590566029416648
991,11.639521147857886,0.9959059658814228,11.591868551154654
992,11.641064116699164,0.9958858366571394,11.59317087743835
993,11.642607085540444,0.9958656959758168,11.59447300821471
994,11.644150054381722,0.9958455438374544,11.59577494343069
995,11.645693023223002,0.9958253802420527,11.597076683033267
996,11.647235992064282,0.9958052051896116,11.598378226969402
997,11.64877896090556,0.9957850186801311,11.59967957518606
998,11.650321929746838,0.9957648207136109,11.60098072763021
999,11.651864898588117,0.9957446112900514,11.602281684248819
1000,11.653407867429397,0.9957243904094522,11.60358244498885
1001,11.654950836270675,0.9957041580718138,11.604883009797275
1002,11.656493805111953,0.9956839142771359,11.606183378621056
1003,11.658036773953233,0.9956636590254184,11.60748355140716
1004,11.704166666666667,0.9601481915201157,11.23773445825002
1005,11.661122711635791,0.9956231141508654,11.61008330865421
1006,11.66266568047707,0.9956028245280295,11.611382893009084
1007,11.664208649318349,0.9955825234481543,11.61268228111415
1008,11.665751618159629,0.9955622109112394,11.613981472916368
1009,11.667294587000907,0.9955418869172854,11.615280468362712
1010,11.668837555842186,0.9955215514662916,11.616579267400144
1011,11.670380524683464,0.9955012045582585,11.61787786997563
1012,11.671923493524744,0.995480846193186,11.61917627603614
1013,11.673466462366022,0.9954604763710739,11.620474485528636
1014,11.675009431207302,0.9954400950919224,11.621772498400087
1015,11.67655240004858,0.9954197023557314,11.62307031459746
1016,11.67809536888986,0.9953992981625011,11.62436793406772
1017,11.679638337731138,0.9953788825122312,11.625665356757834
1018,11.681181306572418,0.9953584554049217,11.626962582614768
1019,11.682724275413696,0.9953380168405728,11.628259611585486
1020,11.684267244254976,0.9953175668191846,11.629556443616961
1021,11.685810213096254,0.9952971053407568,11.630853078656154
1022,11.687353181937533,0.9952766324052896,11.632149516650035
1023,11.688896150778811,0.9952561480127828,11.633445757545564
1024,11.690439119620091,0.9952356521632367,11.634741801289717
1025,11.69198208846137,0.9952151448566512,11.636037647829452
1026,11.693525057302649,0.9951946260930261,11.637333297111741
1027,11.695068026143927,0.9951740958723614,11.638628749083544
1028,11.696610994985207,0.9951535541946573,11.639924003691837
1029,11.698153963826485,0.995133001059914,11.641219060883579
1030,11.699696932667765,0.9951124364681312,11.64251392060574
1031,11.701239901509044,0.9950918604193089,11.643808582805285
1032,11.702782870350322,0.995071272913447,11.645103047429178
1033,11.7043258391916,0.9950506739505456,11.646397314424387
1034,11.70586880803288,0.9950300635306047,11.64769138373788
1035,11.754166666666663,0.9510630709049372,11.178953845928445
1036,11.708954745715438,0.9949888083196048,11.650278929107586
1037,11.710497714556718,0.9949681635285457,11.65157240505773
1038,11.712040683397996,0.994947507280447,11.652865683114019
1039,11.713583652239276,0.9949268395753088,11.654158763223426
